rp,total_impact,aep
33.68909596097544,108260.06927272606,0.029683194858014995
34.06359708410145,108917.9510604452,0.02935685264040219
34.442261307697265,109579.83070674268,0.029034098286006466
34.825134910410526,110245.73250606358,0.028714892349234314
35.2122646853404,110915.68090048758,0.028399195818163914
35.60369794575634,111589.70048062564,0.028086970109777364
35.99948253088056,112267.81598652189,0.027778177065245154
36.399666811734704,112950.05230856297,0.02747277894526263
36.80429969705159,113636.43448839082,0.02717073842543757
37.21343063925253,114326.98771982206,0.026872018591728688
37.627109640491256,115021.73734977296,0.026576582935934064
38.04538725876488,115720.70887918887,0.02628439535122935
38.468314614093025,116423.92796398183,0.025995420127754854
38.89594339476527,117131.42041597054,0.025709621948251368
39.32832586365841,117843.21220382924,0.02542696588374377
39.76551486462379,118559.32945404011,0.02514741738927214
40.20756382894554,119279.79845185236,0.024870942299669924
40.65452678187082,120004.64564224739,0.024597506825388325
41.106458349212446,120733.89763090848,0.024327077548366775
41.56341376402515,121467.58118519874,0.02405962141794862
42.02544887335574,122205.72323514285,0.023795105746841957
42.4926201450686,122948.35087441502,0.023533498207124633
42.96498467474695,123695.49136133469,0.023274766826293293
43.4426001926707,124447.17211986615,0.023018879983355882
43.9255250708721,125203.42074062572,0.02276580640496703
44.413818330269606,125964.2649818934,0.022515515161606006
44.90753964788132,126729.73277063324,0.02226797566379655
45.40674936411825,127499.85220351764,0.022023157658368504
45.91150849015895,128274.65154795801,0.021781031224760307
46.42187871540601,129054.15924314364,0.02154156677136228
46.937922415025525,129838.40390108476,0.02130473503190003
47.45970265757019,130627.41430766285,0.021070507061857712
47.987283212687316,131421.21942368755,0.020838854234940536
48.52072855891253,132219.84838595876,0.020609748239576155
49.06010389154994,133023.33050833739,0.020383161075454608
49.60547513064008,133831.6952828208,0.020159065050106225
50.15690892901634,134644.97238062444,0.019937432775517166
50.71447268045105,135463.19165327252,0.01971823716478217
51.27823452789191,136286.3831336926,0.019501451428794166
51.848263371790196,137114.57703731832,0.019287049072970183
52.42462887852154,137947.80376319867,0.01907500389401329
53.00740148890006,138786.09389511275,0.018865289976710206
53.59665242678748,139629.4782026942,0.018657881690764
54.19245370779769,140477.98764255858,0.018452753687661704
54.794878148098306,141331.65335944132,0.018249880897576294
55.40399937330975,142190.5066873399,0.018049238526302826
56.01989182750359,143054.57915066433,0.017850802052228148
56.64263078230067,143923.9024653944,0.017654547223334014
57.27229234607061,144798.50854024294,0.017460450054233058
57.908953473233225,145678.42947782838,0.017268486823237474
58.55269197366369,146563.69757585242,0.017078634069459833
59.20358652220215,147454.34532828483,0.016890868589945752
59.86171666826886,148350.40542655753,0.016705167436838208
60.52716284558648,149251.9107607636,0.0165215079145729
61.20000638201022,150158.89442086485,0.016339867577104542
61.88032950946757,151071.38969790642,0.016160224225163538
