storm_within_300km,rain_3day,api_k_0_90,duration_above_90,area_above_90,tp_6h_max_mm,RH2M,WS2M,storm_max_wind_kt
0,20.943207636648765,116.9032143044562,1,0.0080904063993128,9.8459374041056,87.16,1.81,70
0,2.0933502718363677,127.8881535392806,1,0.008144091909593532,0.4157199278436418,78.58,1.45,0
0,35.14809900221914,117.96575967732882,1,0.008197777419874375,9.432727598486473,82.15,1.19,25
0,50.99006150396444,67.61825916819416,1,0.008251462930155107,4.960699635609507,82.27,1.46,0
0,2.866057673863374,131.13654168262823,1,0.00830514844043595,0.281746292500375,84.19,1.06,40
0,33.989776657334495,109.15087045511892,1,0.008358833950716682,7.759139057071618,85.22,1.84,0
0,38.8183475748684,110.74537806538495,1,0.008412519460997414,4.079891300876776,85.03,1.41,30
0,41.51256938928212,121.15055006314998,1,0.008466204971278257,7.0627327639088,87.6,1.41,90
0,8.374509803807983,133.2681661409789,1,0.00851989048155899,2.0329126195598346,86.54,1.41,30
0,43.88777694329009,90.9766202266374,1,0.008573575991839832,12.583573820187183,87.59,1.08,0
0,40.27995716993156,98.876304344253,1,0.008627261502120565,9.025661260027071,83.99,1.46,0
0,28.806802940420013,104.14595544895408,1,0.008680947012401297,9.4606895016028,88.64,1.96,0
0,26.601503568144807,123.8063094482566,1,0.00873463252268214,3.167867584622869,85.07,1.57,45
0,33.587396716433645,147.60985328950372,1,0.008788318032962872,6.675365703031352,82.84,2.17,25
0,31.54777112408136,88.11388546474939,1,0.008842003543243604,11.38581580563732,88.61,3.07,80
0,11.580098585376264,151.71346022812892,1,0.008895689053524447,2.945289139055492,84.62,1.53,0
0,30.125146240745835,119.97510476463005,1,0.00894937456380518,4.683540603145881,79.47,1.8,0
0,38.998617805535275,105.26849043144068,1,0.009003060074086022,6.627603209677342,,,45
0,24.30124518776871,117.75419322064955,1,0.009056745584366754,1.8956460887211248,86.81,1.22,45
0,29.954352606116515,118.58586176243436,1,0.009110431094647486,6.377387047084207,84.01,1.47,0
0,31.47168026468124,137.02989989182635,1,0.00916411660492833,8.835063781457853,87.43,1.78,0
0,58.41895338227361,76.21176065589992,1,0.009217802115209062,10.314621246855562,84.45,1.43,105
0,33.4922844505635,110.53495691816676,1,0.009271487625489905,8.21205616379249,,,25
0,0.4486319183042955,119.46409246172038,1,0.009325173135770637,0.1583468357621552,88.1,1.14,40
0,20.279821038106967,121.71347069511071,1,0.009378858646051369,2.5612507961500075,79.38,2.42,0
0,43.66613585284786,86.29571108696298,1,0.009432544156332212,10.774706228282398,,,95
0,0.8619791333894353,138.39360968405086,1,0.009486229666612944,0.3812340825338936,81.34,1.21,40
0,27.849750933428133,140.06967277198564,1,0.009539915176893787,6.511426028157454,88.69,2.15,45
0,33.48570199190998,127.59182450697512,1,0.00959360068717452,15.458122254537216,87.95,1.46,65
0,42.77083204453931,82.66874439542237,1,0.009647286197455252,15.432180034753795,87.97,1.89,65
0,46.11855994409195,90.65679999360724,1,0.009700971707736095,9.29507247013114,87.86,1.69,0
0,20.738063737168872,123.53664915883904,1,0.009754657218016827,8.590082504155733,87.86,3.39,90
0,52.368545286282746,92.6495300857247,1,0.009808342728297559,2.3512952329722268,82.18,2.71,0
0,45.75934046345016,110.60523527329158,1,0.009862028238578402,6.623979661064024,85.94,2.37,0
0,33.92843441992165,105.262419225384,1,0.009915713748859134,6.038579701850258,79.26,1.55,0
0,10.756811626047384,132.30885849518484,1,0.009969399259139977,1.7204961401230054,78.74,1.96,95
0,25.06809355345298,109.52670296998332,1,0.01002308476942071,0.9046293539209682,85.12,1.55,0
0,41.985737805879765,111.04625846727636,1,0.010103613034841863,0.2164286819841985,81.05,1.17,0
0,42.755791141445485,77.57226799876427,1,0.010103613034841863,11.119653166263149,83.24,3.76,0
0,28.327927863251684,122.4717232999668,1,0.010184141300263017,6.258326663729433,83.95,1.5,120
0,34.330332518852,115.30937303967016,1,0.01023782681054386,8.347740210253539,85.47,2.59,0
0,34.8463081013543,121.79955143055928,1,0.010291512320824592,6.664871125355726,83.95,1.65,0
0,54.801796366176106,81.44051263680514,1,0.010345197831105324,12.32549292197288,86.77,2.49,0
0,19.24947045146632,111.35194560654485,1,0.010398883341386167,16.437794688935583,89.27,1.71,0
0,46.73859039827933,109.5040697893816,1,0.010452568851666899,9.127548386932276,80.56,1.51,0
0,9.697365313574762,126.34671181222237,1,0.010506254361947742,3.86422864593604,86.76,1.1,120
0,7.939480284244587,122.69203339192724,1,0.010559939872228474,1.4375731834308296,84.35,1.4,55
0,27.39562951878517,115.15022176905072,1,0.010613625382509206,3.966362533866471,87.02,2.3,0
0,34.04288143266838,116.31055470627166,1,0.01066731089279005,5.283405311318132,81.72,1.12,65
0,17.673215717521146,121.22210205294988,1,0.010720996403070782,1.5279913375475087,78.48,1.28,100
0,24.216132829028016,116.16329964891844,1,0.010774681913351514,0.8102175390844071,72.08,2.21,0
0,50.47576349802005,69.67075899465081,1,0.010828367423632357,11.960551341313243,79.68,2.06,0
0,30.80161534352154,111.28079438277916,1,0.010882052933913089,4.928087749306755,82.16,2.05,30
0,41.24196379411362,112.51113323859336,1,0.010935738444193932,8.490994241996827,93.06,3.58,0
0,53.57421373778589,68.67384921803033,1,0.010989423954474664,0.9750001575408892,,,0
0,59.128626783973445,89.99562638332105,1,0.011043109464755396,3.024852138651027,78.98,1.17,0
0,35.93103599402599,108.09477770101978,1,0.01109679497503624,7.306477393815003,84.04,1.42,0
0,39.1626005445213,86.80348577663372,1,0.011150480485316971,1.0105389331359362,73.8,2.69,0
1,53.7316394778978,97.5648269925099,1,0.011204165995597815,8.506638191322878,90.18,1.96,35
0,39.75331586142145,66.12574605627881,1,0.011257851505878547,13.085226660964803,92.06,2.35,0
0,12.891235235029091,120.4325136597692,1,0.011311537016159279,4.35367323268851,84.11,2.26,50
0,30.61330910429679,108.33458125789558,1,0.011365222526440122,10.957451288666798,85.18,3.82,0
0,27.49420104539724,124.10842944367332,1,0.011445750791861276,0.0522349622607204,,,35
0,5.291778990233167,133.2897180871853,1,0.011445750791861276,1.9728850715755344,84.87,1.36,0
0,49.02587006313769,82.87647016739105,1,0.01152627905728243,8.167001731365401,90.0,1.93,95
0,20.19423305930593,127.3257085718106,1,0.011579964567563161,3.239375146772636,81.2,1.85,0
0,36.99072621768866,106.4597785121429,1,0.011633650077844004,14.74686635598364,81.03,3.01,0
0,25.714321341660693,142.5887315745285,1,0.011687335588124736,4.28042356448183,91.55,1.29,70
0,26.43868554793879,108.88665273207124,1,0.011741021098405469,2.506747435917434,83.61,1.41,25
0,29.701005520964536,135.87119886893015,1,0.011794706608686312,4.216367223648281,85.09,1.21,45
0,20.76741040088151,109.10802667479048,1,0.011848392118967044,16.848178631343753,88.97,2.63,0
0,5.515276208809843,150.52881599986858,1,0.011902077629247887,2.6186657718235007,82.46,1.51,35
0,34.36815651893157,112.80783866527304,1,0.011955763139528619,3.1982353118976636,87.02,1.4,0
0,28.969895500077627,114.87309284570252,1,0.012009448649809351,7.790353108431646,90.07,3.18,0
0,26.515923918307568,91.53720846833238,1,0.012063134160090194,1.0291692752436352,84.35,1.72,0
0,33.5436974083022,111.40938077305891,1,0.012116819670370926,7.673471645808207,76.56,1.42,0
0,16.60146361510454,138.92462020675407,1,0.01217050518065177,4.99443423685166,82.74,1.71,120
0,45.102854497696946,112.097020509285,1,0.012224190690932502,6.217642461313619,78.71,2.18,0
0,35.42370259136,107.60817046497556,1,0.012277876201213234,2.080139524473412,,,0
0,55.24322457717826,103.54642108654728,1,0.012331561711494077,2.5982999607055857,81.51,1.37,30
0,23.127606212351857,130.52924604315635,1,0.012385247221774809,3.263750032188165,80.41,1.79,35
0,45.06093856577293,105.3050608472182,1,0.012438932732055541,7.294053938554297,86.49,1.57,0
0,15.004127998008032,131.1343755407846,1,0.012492618242336384,4.255854215244171,75.56,3.29,0
0,36.44195711361347,103.9223969817294,1,0.012546303752617116,5.945525399208303,84.69,1.63,0
0,32.728942319879,116.3393712564896,1,0.01259998926289796,3.4499290166167125,88.26,1.59,0
0,25.72901039971461,126.873927741564,1,0.012653674773178691,5.5455721854363595,82.6,1.91,35
0,39.475015875978706,96.09813040340669,1,0.012707360283459423,14.230827068563109,92.9,1.83,0
0,25.798937852090113,128.35456140730173,1,0.012761045793740267,4.2502636430904825,87.8,2.14,0
1,35.35498794473334,132.38696519733756,1,0.012814731304020999,8.326914396217362,84.72,2.24,35
0,45.11627257126082,66.58547763434252,1,0.012868416814301842,1.392849733624085,89.17,2.74,0
0,40.782071257463194,91.98456892644003,1,0.012922102324582574,0.1708828242469141,79.06,1.5,0
0,61.782030604611926,87.51805320229758,1,0.012975787834863306,11.384004235658695,83.86,1.55,45
0,63.10216466829822,88.67321999821,1,0.013029473345144149,0.9819074365541812,,,0
0,49.65554864229543,88.21520324403808,1,0.013083158855424881,0.3803466761760768,75.1,1.62,0
0,39.710698686955595,136.00935966494012,1,0.013136844365705724,14.751934947820338,88.68,1.48,30
0,50.80063798916947,91.64174219468232,1,0.013190529875986456,6.097328984073473,86.27,1.17,80
0,16.222753130311048,136.20035840562076,1,0.013244215386267189,8.14262083067089,88.22,1.15,60
0,11.11734375974685,120.70298424083197,1,0.013297900896548032,4.527862130249041,90.7,1.8,0
0,33.95801854754153,115.27988649282256,1,0.013351586406828764,8.736974350501121,83.02,2.01,20
0,58.22439807801225,69.94101514586144,1,0.013405271917109496,2.0110643275422393,81.71,1.29,0
0,9.909712727385028,137.11625634764823,1,0.013458957427390339,4.157961515423925,86.64,1.22,95
0,74.58547441000894,104.93876493691918,1,0.013512642937671071,14.300556873453983,76.56,2.65,0
0,1.5371856234327903,135.5145432137881,1,0.013566328447951914,0.1645872074464868,74.55,2.3,45
0,51.04975233626867,112.82725668294452,1,0.013620013958232646,11.38270992111822,90.11,2.18,45
0,52.26721830867888,104.57276587883774,1,0.013673699468513378,7.142166734465177,89.68,1.58,130
0,30.271001598663563,118.13666109547174,1,0.013727384978794221,10.636456772162813,87.58,1.69,65
0,51.3373809806064,98.70099849930752,1,0.013781070489074954,6.978803815835304,85.6,2.62,0
0,49.32348838490235,96.8034350404726,1,0.013834755999355797,10.812789176618343,79.72,1.52,0
0,32.020998805883075,123.74268031107437,1,0.013888441509636529,2.3826746462018216,79.26,1.65,30
0,51.95477770332255,91.58697968836648,1,0.013942127019917261,7.060596769509379,,,95
0,61.82337979022838,83.58608533484025,1,0.013995812530198104,6.467783724690103,79.56,3.63,0
0,43.73990884371421,106.23297787954677,1,0.014049498040478836,0.6787499817243049,80.34,1.06,60
0,37.90137687291752,124.557037015964,1,0.01410318355075968,7.383900207768143,87.13,1.7,0
0,44.313765880285665,102.9292171888087,1,0.014156869061040411,0.543944606299367,79.25,1.67,0
0,37.46019020626973,106.94077090606665,1,0.014210554571321143,0.0,65.59,2.02,25
0,24.7614128533038,103.27795024222318,1,0.014264240081601987,0.7432304414262272,89.34,1.82,60
0,51.35157534875387,84.4863915979309,1,0.014317925591882719,2.1209963616340777,77.94,1.82,0
0,27.29440690380815,127.72574695280714,1,0.01437161110216345,7.70744156811351,87.65,1.79,0
0,25.53493354415981,124.1586989761957,1,0.014425296612444294,5.853781294722783,84.25,2.37,90
0,54.6603575329739,63.57078820078878,1,0.014478982122725026,4.609578948694936,,,0
0,42.137360877290845,99.19949955229605,1,0.014532667633005869,8.628682302380817,86.37,1.22,0
0,38.73486745034103,111.51645273162404,1,0.014586353143286601,2.569047523054097,75.62,1.11,0
0,64.06557070982126,87.37379390997714,1,0.014640038653567333,9.884536757994262,79.03,1.66,0
0,21.920007396128877,148.132386568344,1,0.014693724163848176,2.434660192995924,84.36,1.49,0
0,60.15402656412615,69.82741847426159,1,0.014747409674128908,7.219594388661744,,,0
0,8.592320283953784,150.68335334907204,1,0.014801095184409752,1.2277988977496834,,,0
0,5.646982854135793,159.8854407232584,1,0.014854780694690484,0.5994262723095986,81.99,1.4,40
0,32.890480080340865,117.56562561913958,1,0.014908466204971216,10.34721019730344,86.71,1.46,0
0,35.547924717934066,120.19111455710346,1,0.014962151715252059,10.104858804260267,82.51,1.69,30
0,38.18841369555064,117.13246462958546,1,0.015015837225532791,7.3208257185385825,86.37,1.87,0
0,60.43043989969402,79.64059534016403,1,0.015069522735813634,8.91101630077319,73.33,1.91,0
0,7.136491028622088,114.97747625881662,1,0.015123208246094366,3.021036682227952,87.97,1.58,0
0,7.63652133430138,139.54253119198876,1,0.015176893756375098,2.427071370336233,90.82,1.48,55
0,49.119812584205825,105.3400537706856,1,0.015230579266655941,16.272748369965964,83.58,1.46,75
0,0.4030280756573985,112.82685057783016,1,0.015284264776936674,0.2176716132812106,72.43,2.67,35
0,28.37192064037522,119.00428856601891,1,0.015337950287217406,9.060831644025166,86.81,1.81,25
0,10.809764849129138,140.00423610539778,1,0.015391635797498249,0.7843714589769398,85.85,1.56,0
0,50.93763207593567,70.86352636787359,1,0.01544532130777898,8.436859829458623,81.54,3.95,0
0,28.580745402200417,117.91935619022736,1,0.015499006818059824,8.7885429019392,89.21,1.37,0
0,84.40390841664654,79.6771380107975,1,0.015552692328340556,0.2110298753999618,63.39,1.88,0
0,13.152042469903911,128.81893480567155,1,0.015606377838621288,3.052455926256395,83.89,1.32,0
0,0.4201397908855384,140.5848735240528,1,0.01566006334890213,0.0763174532220848,79.78,1.82,70
0,48.645780725959206,63.76726052566215,1,0.015713748859182863,14.945057689275028,78.67,2.2,25
0,46.76924559870801,82.42723378448675,1,0.015767434369463706,13.017585944135,86.87,1.37,30
0,63.84299844539805,78.8821822759103,1,0.01582111987974444,11.625581905164983,80.83,2.29,0
0,18.40915815492314,135.35801281483748,1,0.01587480539002517,9.179041175266851,85.51,0.94,50
0,41.32213140867219,114.78378890658678,1,0.015928490900306014,3.192572148272224,,,130
0,9.158687863492023,137.72243566048485,1,0.015982176410586746,5.437523013708362,80.15,1.75,0
0,60.17539014303742,104.81217679677748,1,0.01603586192086759,5.572297839492509,87.2,2.08,40
0,30.90655455746202,125.68520983160664,1,0.01608954743114832,10.829615833018954,88.88,2.57,30
0,80.22655476315515,83.49803983233835,1,0.016143232941429053,0.2513320624344157,63.39,2.18,0
0,32.60279851541403,118.06970605293566,1,0.016196918451709896,4.749188456155361,80.04,1.92,30
0,28.5416760714846,141.44839328298923,1,0.01625060396199063,4.816746694299322,86.08,1.65,25
0,30.0691053509255,144.71462971034742,1,0.01630428947227136,5.895379576291095,84.97,1.86,30
0,40.64943439526302,82.15439086387772,1,0.016357974982552204,15.109333416104706,85.92,2.13,0
0,69.67109509550382,102.92272893671796,1,0.016411660492832936,4.246910085815076,84.5,1.81,85
0,52.83497128649778,102.81600990873396,1,0.01646534600311378,13.92975899689592,85.5,1.93,0
0,40.263545940800995,112.20106875644215,1,0.01651903151339451,4.252644459973745,,,0
0,27.395422870778688,132.16819160440176,1,0.016572717023675243,15.387068838065106,91.01,2.04,60
0,48.65195555481175,92.14261265630074,1,0.016626402533956086,20.25603196098686,78.84,1.85,0
0,52.67640159434452,90.76337403859944,1,0.016680088044236818,3.797210964671809,73.82,1.51,0
0,44.989131317558765,82.13574910487384,1,0.01673377355451766,14.730887633212207,,,40
0,30.413077088424785,127.34950402774945,1,0.016787459064798393,7.868674596188946,92.18,1.77,35
0,39.389215497074275,90.82863431122044,1,0.016841144575079126,10.561196049659122,90.28,2.61,0
0,36.63758678095849,105.93131922905933,1,0.01689483008535997,1.2182451742513751,72.29,1.41,0
0,61.881984451244264,76.73119952169907,1,0.0169485155956407,6.09735076557496,80.71,2.14,0
0,7.523737918403869,147.39720865761137,1,0.017002201105921544,3.3702013109580844,,,40
0,7.596050627346009,141.19671859364587,1,0.017055886616202276,1.5925568821603646,80.7,1.87,0
0,58.26106016721998,87.85286048003215,1,0.017109572126483008,10.87919994905102,85.31,1.65,30
0,58.27987572361103,97.49906484082612,1,0.01719010039190416,16.19298324333299,80.35,1.49,0
0,48.8563153133122,86.32158767560836,1,0.01719010039190416,3.911225126595801,79.16,1.7,0
0,32.37854044901591,117.93096692664687,1,0.017270628657325315,0.7587372113240591,74.83,1.69,0
0,43.59597612074133,103.55744291202645,1,0.01732431416760616,30.428658424172184,64.43,1.93,0
0,51.41910664306813,64.17962162280813,1,0.01737799967788689,2.6241585496917614,77.49,1.16,0
0,33.81415027895232,129.1495340813307,1,0.017431685188167734,3.4372498133588656,84.77,0.98,95
0,44.79991674810853,104.9311867638858,1,0.017485370698448466,1.1387458187002677,69.38,2.21,0
0,8.71631028931258,123.44303219725433,1,0.017539056208729198,1.373808141056248,,,0
0,37.118186605432854,86.45678132759032,1,0.01759274171901004,14.1485188995555,88.62,2.06,0
0,12.352507656445658,151.93687259630732,1,0.017646427229290773,3.3361379082542673,83.69,1.69,0
0,35.19958079723045,110.54656952555575,1,0.017700112739571616,12.110098705309758,83.78,1.42,0
0,46.351113967318454,105.73582157237767,1,0.01775379824985235,1.602109533237305,85.32,1.58,0
0,1.5147102311940612,155.12976997365118,1,0.01780748376013308,0.8135000486141598,87.04,1.26,70
0,25.226688186522335,139.00482878399922,1,0.017861169270413924,3.0831449009012646,85.92,1.43,10
0,35.97322186526972,122.94839678331827,1,0.017914854780694656,5.239030308468963,82.1,2.36,0
0,36.50845599179354,107.23564031928414,1,0.0179685402909755,7.82783031657836,80.77,1.93,0
0,58.1857317655647,104.53513299460708,1,0.01802222580125623,7.291210272052668,89.85,2.17,0
0,34.429427014515916,126.37967310925576,1,0.018075911311536963,3.9188803552894016,82.25,1.38,40
0,52.403741030690576,64.30103109779037,1,0.018129596821817806,4.1626463712270105,83.19,2.1,0
0,13.751982536982569,127.53944626802492,1,0.018183282332098538,2.0758478324368057,84.55,1.87,0
0,17.736981434165244,140.9579242826933,1,0.01823696784237927,2.582406905148956,80.8,1.89,0
0,25.7106373882502,120.63025318652292,1,0.018290653352660113,1.4145726143110182,75.14,1.55,40
0,37.25398199265414,81.62464495836049,1,0.018344338862940845,10.58961535690946,92.03,2.55,0
0,4.795655054811283,116.8926080773122,1,0.01839802437322169,0.5928836210886981,82.48,1.58,0
0,38.446509566267615,131.2515699077974,1,0.01845170988350242,10.881469402412783,83.47,1.24,0
0,26.46826144285699,129.73882228966892,1,0.018505395393783153,1.882433837108013,75.25,1.5,0
0,13.50455850600751,125.32440718922128,1,0.018559080904063996,1.1509544679332948,87.05,1.37,70
0,12.142486171189253,138.60370206797657,1,0.018612766414344728,3.005409891050304,85.49,1.08,30
0,35.735440147214725,81.8804009967075,1,0.01866645192462557,22.379136162700217,85.31,2.79,0
0,63.381640651783925,81.59919622577239,1,0.018720137434906303,12.960813268359226,80.34,2.83,0
0,27.611425753183106,118.37101143007284,1,0.018773822945187035,3.0650962337957224,81.53,1.43,0
0,30.998205899056664,134.99013490293754,1,0.01882750845546788,11.387718511208211,85.77,1.6,0
0,2.8570554295998667,147.32627068647426,1,0.01888119396574861,0.2397795747117656,84.67,1.21,70
0,44.576085512619926,113.08939372926854,1,0.018934879476029343,2.5655575842759406,82.54,2.05,35
0,24.920548641615795,131.25141803217406,1,0.018988564986310186,5.712421800636161,84.79,1.35,0
0,54.367868595863015,84.19509650781292,1,0.019042250496590918,8.05808708616952,,,0
0,43.295149428415144,78.61991646572481,1,0.01909593600687176,1.2682160358303505,73.36,1.98,0
0,58.295416652521034,96.62459968165804,1,0.019149621517152493,3.0754763096548725,72.08,1.85,0
0,56.92549249467878,82.43587192694234,1,0.019203307027433225,3.9025498184403937,83.46,1.94,50
0,15.71913838673156,115.48647077482455,1,0.01925699253771407,1.046841468662033,85.79,0.98,25
0,24.31189977173541,143.00732353125298,1,0.0193106780479948,3.4291564721336525,83.36,1.65,40
1,48.76029037457453,84.26625263347002,1,0.019364363558275643,10.1740606703059,87.16,1.68,60
0,42.37840876743239,116.9459771936154,1,0.019418049068556376,11.340268368317735,,,0
0,37.49549714789028,113.17891880838732,1,0.019471734578837108,5.598821618589618,86.75,1.32,25
0,15.365341640654773,125.99584232744942,1,0.01952542008911795,5.307296428550553,78.47,2.12,0
0,11.645092206694333,150.18320007480946,1,0.019579105599398683,6.236023541486372,91.74,2.12,95
0,21.19323956702832,132.44710555576594,1,0.019632791109679526,3.791102804904269,75.56,2.4,30
0,33.59162061561625,129.78081173479092,1,0.019686476619960258,4.557639728235658,88.56,2.5,30
0,56.73745209305466,89.88543768348241,1,0.01974016213024099,19.696449909598844,72.53,2.03,0
0,29.187630104653454,145.44399928132805,1,0.019793847640521833,6.041628031642085,84.87,1.03,0
0,68.51742798367648,83.79276856009524,1,0.019847533150802565,1.9149266429191891,68.34,2.4,0
0,23.025608926435275,162.3748767491127,1,0.019901218661083298,7.678130329167778,84.44,1.93,0
0,37.52917839582858,69.14494083798161,1,0.01995490417136414,13.182989756440112,87.42,4.05,0
0,38.426888314050416,125.92647082357897,1,0.020008589681644873,4.400277153813805,82.72,1.79,0
0,22.037438957416395,141.3889663619891,1,0.020062275191925716,1.66112008167163,86.86,1.1,0
0,26.108018457771895,130.00612303431936,1,0.020115960702206448,6.714279110679398,81.88,1.59,0
0,36.62943986715305,126.66628769466033,1,0.02016964621248718,7.098391873644923,92.07,2.78,0
0,7.79184689329599,161.71297803154383,1,0.020223331722768023,1.277729813405429,79.12,1.39,50
0,50.46869909613874,92.8205599547768,1,0.020277017233048755,14.751918519831456,82.03,1.62,0
0,52.42053710704598,110.32111794747551,1,0.0203307027433296,1.4093693192980743,73.93,1.22,0
0,17.810520878185322,138.45054245957914,1,0.02038438825361033,5.268151140129046,85.67,1.34,30
0,46.76437899870396,67.27306929278565,1,0.020438073763891063,24.47551013329422,87.51,2.2,0
0,35.331497412092645,114.75732196911318,1,0.020491759274171906,10.24043253512567,,,0
0,67.97574675390406,91.59799825235456,1,0.020545444784452638,1.1919840318713404,81.46,2.34,0
0,49.3652493599183,97.6917536282534,1,0.02059913029473348,4.741698896176955,87.02,3.57,0
0,39.074673799140086,117.3824120726698,1,0.020652815805014213,8.951012147016199,83.13,2.64,15
0,47.21786100723112,113.37646595483749,1,0.020706501315294945,3.2880782920193976,93.79,1.43,0
0,39.02282866688404,116.07572349395726,1,0.020760186825575788,9.08508380645305,79.01,2.08,0
0,58.018735457528294,76.59798980763142,1,0.02081387233585652,0.523454504790642,82.56,1.78,0
0,42.53460324550983,120.32644637548614,1,0.020867557846137252,8.233288011649448,86.29,1.51,0
0,52.80964553407572,100.8814051378319,1,0.020921243356418096,7.746462449589049,89.43,2.73,0
0,42.41430598827005,73.82139105459927,1,0.020974928866698828,20.809080986084492,89.62,2.24,0
0,28.305447008795085,132.92647679199675,1,0.02102861437697967,4.45287996209321,86.73,2.14,0
0,52.026411655442466,109.05927881349793,1,0.021082299887260403,0.395992798111228,84.62,1.35,0
0,54.187361168164614,107.22383121327152,1,0.021135985397541135,5.746551657321342,86.26,2.18,25
0,26.59088148057063,119.6895093051171,1,0.021189670907821978,13.35896429338104,87.46,1.58,0
0,58.5744874790058,75.615857388939,1,0.02124335641810271,3.985672145009944,86.45,2.35,0
0,51.56953938029793,112.2025696372689,1,0.021297041928383553,11.110315418552824,81.81,1.59,30
0,41.8533141465759,92.82672359893286,1,0.021350727438664285,13.90893152135866,,,0
0,56.211843864853584,98.05299760077838,1,0.021404412948945017,13.918552465957356,80.22,1.93,0
0,57.20929294726696,60.53415025984465,1,0.02145809845922586,1.0893775760463509,72.48,2.89,0
0,33.41562857883398,131.42691474010746,1,0.021511783969506593,13.295721594442854,91.97,1.56,0
0,50.88633978972261,122.2954808258707,1,0.021565469479787436,4.668566719674951,84.86,2.41,0
0,42.83335889688477,69.83002416710019,1,0.021619154990068168,22.29503524331563,75.58,2.88,0
0,46.40447358490118,112.78326909328214,1,0.0216728405003489,7.42107288263224,89.55,1.59,105
0,25.17024426873745,126.7085447810978,1,0.021726526010629743,9.043603844577923,83.68,1.5,135
0,55.388296747473575,73.03189883461708,1,0.021780211520910475,4.405009608358354,75.68,1.4,0
0,20.758931347915176,148.0134557822619,1,0.021833897031191207,4.688465121709721,79.77,1.55,70
0,69.66305572648594,86.67185082866999,1,0.02188758254147205,0.0942053052642838,81.23,1.1,0
0,12.413392842036773,156.51846489047807,1,0.021941268051752782,3.6152128510446744,87.12,1.89,55
0,29.47103212936271,111.43862993522356,1,0.021994953562033626,6.0650796479851286,82.31,1.83,0
0,44.837150523351845,85.21759249427203,1,0.022048639072314358,3.005901487869483,88.58,1.6,0
0,48.82048513949717,105.05445093570806,1,0.02210232458259509,8.488114203582082,86.42,1.61,120
0,34.43101006387747,134.5891381128343,1,0.022156010092875933,7.054322941425998,80.91,1.78,0
0,40.6825937721977,113.50058570247066,1,0.022209695603156665,8.238232754994886,84.03,1.71,25
0,11.758530729196796,112.96200146564364,1,0.022263381113437508,1.4616977853391275,88.15,1.28,0
0,42.68462897370935,116.4956358026959,1,0.02231706662371824,8.608054755528725,87.78,1.48,25
0,50.24100538057405,83.22091356626973,1,0.022370752133998972,17.139044235015024,,,0
0,27.937150836260997,136.49473178101246,1,0.022424437644279815,2.3265733496467034,79.04,2.56,0
0,36.93123323504647,116.17770805203516,1,0.022478123154560548,6.411750674172463,89.24,1.65,25
0,21.92664179023139,149.402318524519,1,0.02253180866484139,10.820024871746131,79.06,1.75,0
0,63.30576556938622,84.5926006127292,1,0.022585494175122123,14.701471802259285,81.34,1.75,0
0,45.05257537097261,115.18577057640266,1,0.022639179685402855,10.307631502844732,94.27,2.21,30
0,38.06836234322279,125.57511456469447,1,0.022692865195683698,2.8632470555947034,85.96,1.53,60
0,47.04044044294117,113.4632835582942,1,0.02274655070596443,5.2454186630616,88.72,1.54,100
0,32.71088037642621,125.0949702260982,1,0.022800236216245162,4.737929148056609,,,95
0,58.04729142405972,78.74627734466044,1,0.022853921726526005,8.896390191887198,,,0
0,60.09209407980319,86.1727645089172,1,0.022907607236806737,20.043651237603356,73.43,2.3,0
0,46.37398955286145,112.40515102714056,1,0.02296129274708758,7.150530519589524,81.28,2.46,0
0,37.6842814081212,97.51307368263724,1,0.023014978257368313,9.85803118224158,84.29,3.39,100
0,26.84999153331958,128.53033618782314,1,0.023068663767649045,3.757125547310338,,,0
0,38.28545601398899,106.3319036650906,1,0.023122349277929888,9.60651244090762,82.31,1.61,45
0,41.03803288805342,127.42923428131292,1,0.02317603478821062,7.739170935443698,89.22,1.53,70
0,22.22978929868301,139.7106635282187,1,0.023229720298491463,3.6442271611997383,90.71,1.56,50
0,62.0716320578987,96.78694073431777,1,0.023283405808772195,5.7084137122939325,74.38,1.65,0
1,37.646905155566174,103.49264686934038,1,0.023337091319052927,22.251871678212723,,,30
0,20.713482328929505,130.69685336076287,1,0.02339077682933377,3.960768593805598,76.88,2.04,0
0,27.60772151700284,128.41135369920534,1,0.023444462339614502,1.064564923748253,79.62,1.72,0
0,36.01027191142655,126.86246990146482,1,0.023498147849895346,2.9238976606574845,77.58,1.78,55
0,46.10415180313271,115.79788846777012,1,0.023551833360176078,11.977785964268772,81.14,1.37,0
0,50.19939821340738,89.61094072209539,1,0.02360551887045681,6.514931161087414,89.08,2.21,125
0,26.99836914226986,135.87160591621762,1,0.023659204380737653,9.114941956055969,89.24,1.19,70
0,45.83863099475875,109.00482249888586,1,0.023712889891018385,6.084451366925301,74.03,2.06,0
0,4.312374456830557,120.20412443073911,1,0.023766575401299117,1.8298582888023376,85.02,1.27,25
0,64.07494311562517,93.02305081606514,1,0.02382026091157996,15.537968824458916,77.12,2.12,0
0,29.83543264580757,121.62102027756026,1,0.023873946421860692,7.337219292942861,84.27,1.48,0
0,41.89316501921167,101.58887425156796,1,0.023927631932141535,19.07786178952849,85.24,1.5,0
0,54.52717168435933,64.08699881562694,1,0.023981317442422267,0.5505212327993645,,,0
0,34.45519100389593,141.62623846239987,1,0.024035002952703,7.494702104407944,77.06,1.47,0
